DATE,TMAX,TMIN,PRCP
10-05-2000,38.14,26.3,0.64
11-05-2000,39.33,25.33,3.69
12-05-2000,38.38,24.87,0.05
13-05-2000,38.07,24.69,0.17
14-05-2000,36.8,24.4,6.02
15-05-2000,36.39,24.4,0.91
16-05-2000,38.94,24.28,0
17-05-2000,38.77,24.65,0
18-05-2000,33.72,26.28,0.04
19-05-2000,34.92,24.94,34.4
20-05-2000,36.76,23.86,2.23
21-05-2000,38.73,23.8,0.13
22-05-2000,40.33,24.81,0.06
23-05-2000,39.41,24.06,0.03
24-05-2000,40.41,24.09,0
25-05-2000,40.07,24.68,0
26-05-2000,41.3,25.03,0
27-05-2000,41.54,25.94,0.01
28-05-2000,42.08,26.43,0.43
29-05-2000,42.7,28.37,0.92
30-05-2000,39.64,27.65,0.17
31-05-2000,37.76,27.44,1.04
01-06-2000,40.44,26.12,0.02
02-06-2000,41.57,28.44,0.07
03-06-2000,38.63,28.2,19.84
04-06-2000,39.49,26.69,1.47
05-06-2000,39.44,27.05,1.71
06-06-2000,39.12,27.35,1.56
07-06-2000,34.76,26.01,16.26
08-06-2000,35.55,24.6,1.48
09-06-2000,32.45,25.82,0.49
10-06-2000,37.93,24.26,0.16
11-06-2000,38.93,24.5,0.04
12-06-2000,35.53,24.3,14.81
13-06-2000,34.95,24.65,4.35
14-06-2000,35.98,24.8,0.04
15-06-2000,37.06,24.37,0
16-06-2000,37.88,25.04,0.02
17-06-2000,37.99,24.59,0.12
18-06-2000,39.15,24.08,0.58
19-06-2000,36.48,25.9,3.25
20-06-2000,33.87,24.62,1.37
21-06-2000,37.03,24.25,0.09
22-06-2000,36.12,25.04,0
23-06-2000,37.4,24.78,0
24-06-2000,37.08,25.72,0
25-06-2000,39.75,25.13,0
26-06-2000,39.3,25.18,0
27-06-2000,39.57,25.51,0.06
28-06-2000,39.5,26.73,1.5
29-06-2000,38.01,26.84,5.81
30-06-2000,37.27,26.68,4
01-07-2000,38.1,25.55,1.52
02-07-2000,32.98,25.75,23.49
03-07-2000,33.14,24.33,4.93
04-07-2000,36.12,23.84,0.07
05-07-2000,35.36,25,0.4
06-07-2000,36.19,25.65,2.25
07-07-2000,31.01,25.57,34.09
08-07-2000,32.12,24.24,17.38
09-07-2000,31.84,24.49,34.8
10-07-2000,30.4,24.43,28.4
11-07-2000,31.35,23.41,23.85
12-07-2000,28.75,24.55,12.35
13-07-2000,29.54,23.6,20.12
14-07-2000,31.68,23.2,2.55
15-07-2000,29.98,22.87,2.96
16-07-2000,30.4,22.44,9.24
17-07-2000,29.2,23.21,15.84
18-07-2000,28.18,23.35,29.65
19-07-2000,25.93,23.15,54.19
20-07-2000,25.61,22.87,54.82
21-07-2000,30,22.76,4.33
22-07-2000,30.15,22.07,0.96
23-07-2000,30.58,21.55,0.37
24-07-2000,31.15,22.11,0.06
25-07-2000,31,21.66,0.19
26-07-2000,29.15,22.13,0.32
27-07-2000,26.8,21.77,1.17
28-07-2000,28.94,22.32,26.34
29-07-2000,25.93,22.73,11.79
30-07-2000,27.64,22.37,9.78
31-07-2000,29.05,22.55,4.49
01-08-2000,30.54,21.98,0.11
02-08-2000,30.59,21.59,0
03-08-2000,30.13,22.02,0
04-08-2000,30.98,21.76,0.16
05-08-2000,30.98,21.62,0.03
06-08-2000,31.42,22.37,0.12
07-08-2000,31.94,22.54,0.02
08-08-2000,31.27,22.78,0.09
09-08-2000,29.32,23.44,2.84
10-08-2000,30.13,22.8,20.15
11-08-2000,30.55,23.91,26.7
12-08-2000,29.86,23.87,35.94
13-08-2000,28.85,22.88,10.35
14-08-2000,26.69,22.46,1.79
15-08-2000,29.26,22.26,1.35
16-08-2000,29.36,22.65,1.18
17-08-2000,30.04,22.51,0.12
18-08-2000,28.26,23.08,6.47
19-08-2000,27.69,23.12,10.68
20-08-2000,29.3,22.68,3.21
21-08-2000,30.68,22.59,6.2
22-08-2000,30.45,24.29,7.59
23-08-2000,31.22,24.52,22.57
24-08-2000,31.04,24.09,7.12
25-08-2000,31.64,24.76,0.18
26-08-2000,30.58,24.23,18.55
27-08-2000,29.62,23.88,35.86
28-08-2000,30.26,23.63,5.44
29-08-2000,28.56,23.6,0.42
30-08-2000,29.73,22.98,0.11
31-08-2000,30.64,22.12,0.15
01-09-2000,30.35,22.17,0.34
02-09-2000,30.85,21.9,0.24
03-09-2000,28.84,22.26,0.43
04-09-2000,27.38,22.46,2.59
05-09-2000,27.01,22.3,2.13
06-09-2000,28.73,22.33,5.26
07-09-2000,29.89,22.02,3.45
08-09-2000,26.43,21.96,0.19
09-09-2000,30.12,21.32,0
10-09-2000,29.37,20.63,0
11-09-2000,30.03,19.9,0
12-09-2000,30.37,19.51,0
13-09-2000,31.18,20.26,0.03
14-09-2000,31.72,20.64,0.05
15-09-2000,31.65,19.52,0
16-09-2000,31.7,18.9,0
17-09-2000,32.05,20.62,0
18-09-2000,31.68,19.66,0
19-09-2000,32.5,20.26,0
20-09-2000,32.08,20.92,0
21-09-2000,31.29,21.42,0.71
22-09-2000,31.05,21.69,0.15
23-09-2000,30.87,20.92,0.83
24-09-2000,30.42,21.33,14.68
25-09-2000,31.13,21.71,0.1
26-09-2000,31.38,21.69,0.02
27-09-2000,32.26,20.59,0
28-09-2000,32.19,19.15,0
29-09-2000,33.12,19.35,0
30-09-2000,32.77,18.46,0
01-10-2000,33.38,17.95,0
02-10-2000,32.84,19.55,0
03-10-2000,32.46,19.64,0
04-10-2000,33.16,19.55,0
05-10-2000,33.63,18.66,0
06-10-2000,33.8,19.54,0
07-10-2000,34.35,19.4,0.01
08-10-2000,34.59,20.51,0.23
09-10-2000,33.55,21.22,0.2
10-10-2000,34.09,21.81,5.31
11-10-2000,33.99,18.98,0.78
12-10-2000,35.55,20.88,0.1
13-10-2000,35.97,21.84,0
14-10-2000,35.96,21.58,0
15-10-2000,35.38,18.33,0
16-10-2000,34.69,14.83,0
17-10-2000,34.37,13.86,0
18-10-2000,35.15,15.78,0
19-10-2000,36.08,18.47,0
20-10-2000,36.99,20.27,0
21-10-2000,37.01,15.62,0
22-10-2000,36.94,17.11,0
23-10-2000,35.97,15.85,0
24-10-2000,35.11,17.79,0
25-10-2000,35.33,19.63,0
26-10-2000,35.56,15.78,0
27-10-2000,34.63,14.33,0
28-10-2000,34.58,13.89,0
29-10-2000,34.38,14.73,0
30-10-2000,34.69,16.04,0
31-10-2000,35.44,17.84,0
01-11-2000,34.69,15.47,0
02-11-2000,33.8,13.8,0
03-11-2000,33.65,14.6,0
04-11-2000,33.59,15.55,0
05-11-2000,34.11,15.96,0
06-11-2000,34.31,15.9,0
07-11-2000,34.24,17.2,0
08-11-2000,34.12,15.78,0
09-11-2000,35.07,18.3,0
10-11-2000,35.26,19.12,0
11-11-2000,34.36,18.1,0
12-11-2000,33.69,15.83,0
13-11-2000,33.36,15.27,0
14-11-2000,34.12,15.12,0
15-11-2000,33.6,14.51,0
16-11-2000,33.69,13.99,0
17-11-2000,32.83,14.43,0
18-11-2000,33.29,14.48,0
19-11-2000,33.5,13.59,0
20-11-2000,32.03,12.84,0
21-11-2000,31.87,12.33,0
22-11-2000,33.22,11.98,0
23-11-2000,34.21,12.63,0
24-11-2000,33.64,16.45,0
25-11-2000,32.3,14.96,0
26-11-2000,32.23,13.82,0
27-11-2000,32.94,12.75,0
28-11-2000,31.23,13.75,0
29-11-2000,29.05,13.56,0
30-11-2000,29.05,12.2,0
01-12-2000,28.49,10.19,0
02-12-2000,28.59,8.09,0
03-12-2000,29.87,7.73,0
04-12-2000,30.94,8.49,0
05-12-2000,32.12,11.36,0
06-12-2000,32.16,13.25,0
07-12-2000,31.33,11.32,0
08-12-2000,32.13,10.44,0
09-12-2000,32.07,14.42,0
10-12-2000,31.48,12.1,0
11-12-2000,31.33,10.92,0
12-12-2000,30.42,9.89,0
13-12-2000,30.58,9.62,0
14-12-2000,31.03,10.51,0
15-12-2000,31.5,10.97,0
16-12-2000,31.68,11.76,0
17-12-2000,31.71,12.69,0
18-12-2000,31.92,13.12,0
19-12-2000,30.71,11.21,0
20-12-2000,30.81,11.19,0
21-12-2000,30.62,10.69,0
22-12-2000,31.02,9.66,0
23-12-2000,31.41,9.17,0
24-12-2000,30.76,9.15,0
25-12-2000,30.65,8.95,0
26-12-2000,30.45,8.8,0
27-12-2000,29.83,8.51,0
28-12-2000,29.96,8.58,0
29-12-2000,30.05,9.28,0
30-12-2000,30.08,13.47,0.01
31-12-2000,19.84,13.13,5.37
01-01-2001,24.31,9.74,1.12
02-01-2001,24.73,7.01,0
03-01-2001,25.4,6.8,0
04-01-2001,25.55,7.24,0
05-01-2001,25.95,6.5,0
06-01-2001,27.6,6.72,0
07-01-2001,28.23,12.04,0
08-01-2001,26.97,8.94,0
09-01-2001,25.15,7.37,0
10-01-2001,27.41,7.04,0
11-01-2001,28.67,8.08,0
12-01-2001,29.7,10.98,0
13-01-2001,28.96,9.83,0
14-01-2001,28.88,8.47,0
15-01-2001,30.48,9.98,0
16-01-2001,30.27,11.68,0.02
17-01-2001,29.9,11.43,0
18-01-2001,30.19,12.06,0
19-01-2001,31.17,13.98,0
20-01-2001,31.65,14.48,0
21-01-2001,30.62,12.69,0
22-01-2001,28.66,12.07,0
23-01-2001,28.12,10.34,0
24-01-2001,27.45,7.05,0
25-01-2001,28.37,6.56,0
26-01-2001,29.72,7.65,0
27-01-2001,30.76,8.55,0
28-01-2001,31.52,9.44,0
29-01-2001,32.29,13.3,0
30-01-2001,33.24,13.23,0
31-01-2001,33.03,13.61,0
01-02-2001,32.7,15.89,0
02-02-2001,30.7,15.02,0
03-02-2001,31.68,11.46,0
04-02-2001,32.19,11.33,0
05-02-2001,30.35,9.5,0
06-02-2001,31.15,9.49,0
07-02-2001,32.18,9.24,0
08-02-2001,33.19,9.93,0
09-02-2001,32.94,10.25,0
10-02-2001,32.98,12.28,0
11-02-2001,32.83,13.61,0
12-02-2001,33.43,12.32,0
13-02-2001,34.76,12.33,0
14-02-2001,33.31,14.07,0.15
15-02-2001,30.36,13.54,0.91
16-02-2001,30.76,11.32,0
17-02-2001,32.73,11.59,0
18-02-2001,33.35,12.37,0
19-02-2001,32.9,12.95,0
20-02-2001,35.22,14.49,0
21-02-2001,32.09,15.91,0
22-02-2001,34.08,12.1,0
23-02-2001,36.47,17.88,0
24-02-2001,36.55,16.23,0
25-02-2001,35.3,17.01,0
26-02-2001,31.99,16.96,0
27-02-2001,33.61,16.3,0
28-02-2001,34.05,14.73,0
01-03-2001,32.03,16.02,0
02-03-2001,31.85,15.47,0.01
03-03-2001,34.62,16.43,0.91
04-03-2001,33.87,18.47,0.88
05-03-2001,32.94,16.26,0.09
06-03-2001,34.13,13.48,0
07-03-2001,34.78,14.14,0
08-03-2001,34.5,15.12,0.04
09-03-2001,34.37,16.99,0.14
10-03-2001,35.15,18.83,0
11-03-2001,34.92,19.84,0
12-03-2001,31.76,22.15,1.34
13-03-2001,33.34,21.17,0.35
14-03-2001,36.08,22.04,0
15-03-2001,36.94,18.73,0
16-03-2001,36.51,20.67,0.08
17-03-2001,36.9,19.55,0
18-03-2001,37.79,18.62,0
19-03-2001,38.94,18.79,0.23
20-03-2001,38.96,21.02,0.02
21-03-2001,37.2,20.99,0
22-03-2001,36.26,20.91,0
23-03-2001,36.87,19.56,0
24-03-2001,37.51,19.42,0
25-03-2001,37.45,18.31,0
26-03-2001,38.36,18.85,0
27-03-2001,38.59,19.42,0
28-03-2001,38.48,20.22,0
29-03-2001,36.98,20.79,0.01
30-03-2001,34.47,17.55,0
31-03-2001,34.83,16.2,0
01-04-2001,35.28,18.73,0
02-04-2001,37.27,18.42,0
03-04-2001,38.92,19.58,0
04-04-2001,39.93,20.96,0.23
05-04-2001,39.88,21.63,0
06-04-2001,39.61,19.06,0
07-04-2001,39.96,20.2,0
08-04-2001,40.98,22.39,0
09-04-2001,40.15,21.95,0
10-04-2001,39.98,21.48,0
11-04-2001,40.08,22.4,0.01
12-04-2001,37.65,24.37,0.21
13-04-2001,38.41,22.65,0.41
14-04-2001,38.87,21.94,0.17
15-04-2001,39.15,26.08,0.05
16-04-2001,39.69,25.36,0.52
17-04-2001,38.3,24.46,0.74
18-04-2001,38.39,22.69,0.39
19-04-2001,39.26,24.7,0.33
20-04-2001,38.22,23.78,0
21-04-2001,38.33,21.39,0
22-04-2001,40.89,22.73,0
23-04-2001,42.26,22.56,0
24-04-2001,43.56,22.56,0
25-04-2001,43.91,23.51,0
26-04-2001,44.51,25.81,0
27-04-2001,43.85,25.72,0
28-04-2001,43.42,26.17,0
29-04-2001,44.02,24.09,0
30-04-2001,44.79,24.73,0
01-05-2001,45.39,27.87,0
02-05-2001,45,28.48,0
03-05-2001,43.76,26.84,0
04-05-2001,44.33,27.05,0
05-05-2001,45.26,29.69,0
06-05-2001,45.5,28.92,0
07-05-2001,45.23,27.99,0
08-05-2001,44.26,27.05,0
09-05-2001,42.76,26.23,0
10-05-2001,42.97,27.15,0
11-05-2001,44.4,27.2,0
12-05-2001,45.08,26.83,0
13-05-2001,44.87,27.94,0.31
14-05-2001,44.49,29.19,0.12
15-05-2001,43.16,27.81,0.17
16-05-2001,43.3,27.22,0.08
17-05-2001,41.93,27.01,0.08
18-05-2001,40.05,26.18,2.23
19-05-2001,37.36,27.46,1.84
20-05-2001,34.69,27.09,14.49
21-05-2001,37.64,26.16,1
22-05-2001,38.77,26.4,1.63
23-05-2001,41.58,26.9,0
24-05-2001,42.23,25.65,3.25
25-05-2001,39.62,27.91,7.37
26-05-2001,36.55,25.8,10.77
27-05-2001,37.79,24.63,2.6
28-05-2001,37.12,24.93,5.86
29-05-2001,38.33,24.87,0.31
30-05-2001,37.26,24.87,0.01
31-05-2001,36.9,24.94,1.9
01-06-2001,38.64,25.28,0.42
02-06-2001,39.34,25.9,0.15
03-06-2001,34.95,26.9,22.27
04-06-2001,32.69,25.83,12.65
05-06-2001,32.2,24.9,9.33
06-06-2001,35.01,25.15,3.64
07-06-2001,36.37,25.12,6.35
08-06-2001,37.23,25.2,1.22
09-06-2001,33.2,25.31,10.37
10-06-2001,37.31,24.3,0.41
11-06-2001,36.26,25.89,8.37
12-06-2001,37.33,25.4,2.67
13-06-2001,31.69,25.24,28.35
14-06-2001,29.51,23.47,57.59
15-06-2001,27.72,21.83,15.74
16-06-2001,27.85,20.98,2.49
17-06-2001,30,22.79,17.99
18-06-2001,27.14,23.9,27.77
19-06-2001,30.79,23.55,3.26
20-06-2001,32.74,23.24,0.24
21-06-2001,34.14,23.46,0
22-06-2001,33.92,23.32,0
23-06-2001,33.87,23.41,0.03
24-06-2001,33.96,23.54,3.52
25-06-2001,32.26,23.68,7.48
26-06-2001,32.24,23.42,2
27-06-2001,31.87,23.68,0.28
28-06-2001,31.15,24.04,0.17
29-06-2001,31.43,23.73,6.74
30-06-2001,27.23,23.41,16.16
01-07-2001,27.51,22.9,20.84
02-07-2001,28.42,22.77,10.05
03-07-2001,28.5,23.06,5.95
04-07-2001,32.33,22.87,1.01
05-07-2001,33.04,23.49,0.24
06-07-2001,31.81,23.19,0.19
07-07-2001,33.09,23.83,8.84
08-07-2001,31.95,24.52,7.24
09-07-2001,28.61,24.28,32.16
10-07-2001,28.47,23.51,46.74
11-07-2001,26.96,23.15,7.51
12-07-2001,29.12,22.42,5.47
13-07-2001,30.09,22.36,2.53
14-07-2001,30.03,22.26,0.26
15-07-2001,30.24,22.62,1.16
16-07-2001,30.46,22.5,3.39
17-07-2001,29.81,22.4,5.81
18-07-2001,29.11,23.21,5.31
19-07-2001,29.35,23.47,7.6
20-07-2001,29.3,23.4,4.98
21-07-2001,26.39,23.12,6.51
22-07-2001,29.02,22.73,12.41
23-07-2001,29.04,23.28,14.02
24-07-2001,28.33,23.15,26.25
25-07-2001,29.14,23.02,10.56
26-07-2001,27.49,22.9,3.46
27-07-2001,27.69,22.74,0.88
28-07-2001,29.56,22.77,2.4
29-07-2001,29.72,23.12,0.65
30-07-2001,29.48,22.19,0.07
31-07-2001,30.85,22.9,0.08
01-08-2001,30.73,22.89,0.4
02-08-2001,31.38,23.08,0.4
03-08-2001,30.25,23.58,0.89
04-08-2001,29.39,23.7,1.74
05-08-2001,31.21,23.83,1.09
06-08-2001,31.49,23.85,3.44
07-08-2001,29.81,23.93,8.42
08-08-2001,30.67,23.89,15.18
09-08-2001,30.32,23.1,12.04
10-08-2001,29.37,23.62,4.17
11-08-2001,28.09,23.2,22.84
12-08-2001,28.19,23.87,8.17
13-08-2001,28.19,23.13,8.83
14-08-2001,28.53,23.33,13.18
15-08-2001,27.4,23.34,23.93
16-08-2001,27.68,22.44,11.09
17-08-2001,28.91,22.41,3.45
18-08-2001,29.87,22.83,1.2
19-08-2001,28.56,22.3,0.06
20-08-2001,28.5,21.88,0.99
21-08-2001,31.18,23.28,0.42
22-08-2001,30.68,23.7,0.73
23-08-2001,28.69,22.9,0.62
24-08-2001,30.76,23.05,0.25
25-08-2001,31.2,23.63,0
26-08-2001,30.81,22.4,0.11
27-08-2001,30.46,21.94,0.02
28-08-2001,30.87,21.95,0
29-08-2001,30.76,21.51,0
30-08-2001,30.18,21.27,0
31-08-2001,30.22,21.36,0.17
01-09-2001,29.94,21.36,0.63
02-09-2001,31.49,22.08,0.17
03-09-2001,31.06,22.76,0.04
04-09-2001,30.55,20.94,0
05-09-2001,30.55,20.88,0
06-09-2001,30.66,21.02,0.04
07-09-2001,31.04,21.33,0.59
08-09-2001,31.9,20.73,0.62
09-09-2001,32.11,21.12,0.01
10-09-2001,31.44,22.31,0.01
11-09-2001,31.67,21.43,0
12-09-2001,31.86,21.44,0.3
13-09-2001,32.4,20.76,0.15
14-09-2001,32.29,21.55,0.01
15-09-2001,32.42,22.27,0.46
16-09-2001,32.49,23.24,3.69
17-09-2001,33.33,22.25,0.85
18-09-2001,33.86,22.08,0.09
19-09-2001,32.23,21.4,0.03
20-09-2001,33.55,21.48,0
21-09-2001,34.12,22.44,0.04
22-09-2001,35.03,23.55,0
23-09-2001,35.31,21.66,0.21
24-09-2001,35.02,22.42,0.02
25-09-2001,35.68,22.68,1.67
26-09-2001,35.58,21.82,0.27
27-09-2001,35.87,22.29,0
28-09-2001,36.34,20.65,0
29-09-2001,35.81,18.57,0
30-09-2001,32.11,20.58,2.71
01-10-2001,33.83,23,2.66
02-10-2001,29.96,23.44,8.06
03-10-2001,30.36,23.26,16.19
04-10-2001,32,22.59,4.49
05-10-2001,30.9,22.58,3.3
06-10-2001,30.22,22.79,0.78
07-10-2001,31.28,20.23,0.52
08-10-2001,31.97,20.36,0.34
09-10-2001,30.8,22.77,2.75
10-10-2001,30.39,22.51,4.98
11-10-2001,31.48,21.03,1.88
12-10-2001,32.88,21.26,5.59
13-10-2001,32.05,21.19,15.24
14-10-2001,32.28,22.58,1.87
15-10-2001,32.55,20.94,0.04
16-10-2001,32.8,19.44,0
17-10-2001,32.13,16.01,0
18-10-2001,32.59,14.81,0
19-10-2001,33.3,17.01,0
20-10-2001,33.96,14.52,0
21-10-2001,33.59,15.32,0
22-10-2001,34.4,17.85,0
23-10-2001,33.23,15.23,0
24-10-2001,33.39,15.74,0
25-10-2001,34.64,16.76,0
26-10-2001,35.05,14.55,0
27-10-2001,35.29,17.94,0
28-10-2001,33.94,16.98,0
29-10-2001,32.71,15.01,0
30-10-2001,32.62,15.55,0
31-10-2001,34.01,16.41,0
01-11-2001,34.75,15.47,0
02-11-2001,34.97,16.09,0
03-11-2001,34.82,15.23,0
04-11-2001,34.78,16.06,0
05-11-2001,33.86,16.32,0
06-11-2001,33.69,15.48,0
07-11-2001,32.6,17.95,0
08-11-2001,31.47,18.83,0
09-11-2001,31.05,16.19,0
10-11-2001,30.96,14.8,0
11-11-2001,30.34,13.87,0
12-11-2001,30.76,11.92,0
13-11-2001,31.15,11.34,0
14-11-2001,31.69,11.11,0
15-11-2001,33.12,12.17,0
16-11-2001,33.82,14.97,0
17-11-2001,34.37,15.94,0
18-11-2001,33.98,16.68,0
19-11-2001,32.91,14.25,0
20-11-2001,31.8,12.52,0
21-11-2001,30.87,11.43,0
22-11-2001,31.04,11.7,0
23-11-2001,31.4,11.44,0
24-11-2001,30.87,10.83,0
25-11-2001,29.96,10.62,0
26-11-2001,29.91,10.23,0
27-11-2001,29.64,10.37,0
28-11-2001,28.82,9.9,0
29-11-2001,28.88,9.5,0
30-11-2001,29.81,9.69,0
01-12-2001,29.83,11.42,0
02-12-2001,31.2,12.19,0
03-12-2001,31.25,11.23,0
04-12-2001,31.38,13.69,0
05-12-2001,31.82,15.99,0
06-12-2001,31.76,12.15,0
07-12-2001,31.8,11.72,0
08-12-2001,33.15,14.28,0
09-12-2001,32.69,14.01,0
10-12-2001,32.2,16.61,0
11-12-2001,32.05,15.57,0
12-12-2001,32.14,15.82,0
13-12-2001,30.03,12.04,0
14-12-2001,29.5,11.04,0
15-12-2001,30.12,11.57,0
16-12-2001,30.51,11.65,0
17-12-2001,29.93,10.6,0
18-12-2001,30.12,10.04,0
19-12-2001,30.55,11.93,0
20-12-2001,28.23,10.69,0
21-12-2001,28,9.85,0
22-12-2001,27.55,7.66,0
23-12-2001,28.15,6.88,0
24-12-2001,28.99,7.44,0
25-12-2001,29.38,7.84,0
26-12-2001,29.98,10.02,0
27-12-2001,29.84,13.01,0
28-12-2001,28.84,11.23,0
29-12-2001,27.82,10.55,0
30-12-2001,28.25,10.09,0
31-12-2001,27.43,9.6,0
01-01-2002,27.93,8.02,0
02-01-2002,27.28,6.84,0
03-01-2002,26.28,6.92,0
04-01-2002,26.77,6.89,0
05-01-2002,27.37,7.33,0.03
06-01-2002,25.38,9.47,0.07
07-01-2002,27.25,9.61,0
08-01-2002,26.89,9.74,0
09-01-2002,27.13,8.49,0
10-01-2002,27.79,8.27,0
11-01-2002,29.1,8.61,0
12-01-2002,30.44,10.56,0
13-01-2002,32.22,13.08,0
14-01-2002,32.8,15.43,0
15-01-2002,31.19,13.48,0
16-01-2002,28.62,12.89,0
17-01-2002,28.33,11.95,0
18-01-2002,26.6,10.14,0
19-01-2002,27.33,9.35,0
20-01-2002,27.16,10.1,0
21-01-2002,26.89,10.44,0
22-01-2002,28.78,9.8,0.04
23-01-2002,27.98,9.94,0
24-01-2002,28.29,8.97,0
25-01-2002,27.26,8.68,0
26-01-2002,28.08,10.8,0
27-01-2002,25.67,9.59,0
28-01-2002,24.41,7.48,0
29-01-2002,24.33,6.75,0
30-01-2002,25.16,6.44,0
31-01-2002,26.5,6.17,0
01-02-2002,29.27,7.92,0
02-02-2002,29.86,9.86,0
03-02-2002,29.31,10.42,0
04-02-2002,29.78,10.8,0
05-02-2002,32.18,15.46,0
06-02-2002,31.08,12.69,0
07-02-2002,29.9,12.69,0.45
08-02-2002,29.05,10.63,0.04
09-02-2002,28.84,8.8,0.09
10-02-2002,27.55,10.16,5.59
11-02-2002,24.61,11.69,9.86
12-02-2002,26.37,8.03,0
13-02-2002,28.62,8.67,0
14-02-2002,30.29,9.21,0
15-02-2002,31.41,10.07,0
16-02-2002,33.14,10.9,0
17-02-2002,32.69,13.84,0.43
18-02-2002,30.84,18.26,0.2
19-02-2002,32.49,14.92,0
20-02-2002,34.15,15.99,0
21-02-2002,34.15,13.9,0
22-02-2002,35.78,14.61,0
23-02-2002,35.53,16.45,0
24-02-2002,33.44,16.38,0
25-02-2002,33.03,15.29,0
26-02-2002,32.64,13.48,0
27-02-2002,34.39,13.78,0
28-02-2002,34.56,14.89,0
01-03-2002,36.66,16.07,0
02-03-2002,36.23,17.5,0
03-03-2002,31.58,15.19,0
04-03-2002,33.27,13.77,0
05-03-2002,35.19,13.38,0
06-03-2002,34.82,14.18,0
07-03-2002,35,14.83,0
08-03-2002,35.36,16.15,0
09-03-2002,34.47,17.37,0
10-03-2002,35.87,18.03,0
11-03-2002,33.6,20.11,0
12-03-2002,33.26,19.37,0
13-03-2002,36.01,19.55,0
14-03-2002,29.7,17.74,9.75
15-03-2002,32.61,16.71,0.55
16-03-2002,34.79,19.79,0
17-03-2002,36.38,18.41,0
18-03-2002,37.99,18.15,0
19-03-2002,38.55,17.21,0
20-03-2002,37.63,16.94,0
21-03-2002,38.37,21.16,0.06
22-03-2002,37.91,19.04,0
23-03-2002,38.73,18.29,0
24-03-2002,38.86,18.48,0
25-03-2002,37.51,19.62,0
26-03-2002,37.35,18.4,0
27-03-2002,38.31,18.4,0
28-03-2002,37.8,19.38,0
29-03-2002,38.31,20.26,0
30-03-2002,39.87,19.44,0
31-03-2002,40.94,22.05,0
01-04-2002,41.01,21.33,0
02-04-2002,39.95,22.75,0
03-04-2002,39.74,17.88,0.01
04-04-2002,39.61,18.51,0
05-04-2002,40.84,20.87,0
06-04-2002,41.41,22.79,0
07-04-2002,38.84,22.26,15.48
08-04-2002,32.01,20.72,0.46
09-04-2002,35.6,19.21,0.03
10-04-2002,36.69,19.36,0
11-04-2002,38.37,18.28,0
12-04-2002,39.38,21.07,0
13-04-2002,41.19,23.52,0
14-04-2002,40.97,21.48,0
15-04-2002,42.48,22.76,0
16-04-2002,42.26,24.2,0
17-04-2002,42.12,24.99,0
18-04-2002,41.66,25.58,0
19-04-2002,43.12,26.93,0
20-04-2002,37.87,26.72,0
21-04-2002,42.7,24.39,0
22-04-2002,42.57,23.15,0
23-04-2002,42.34,24.08,0
24-04-2002,42.6,25.94,0
25-04-2002,41.4,24.4,0
26-04-2002,41.15,21.94,0
27-04-2002,42.26,23.48,0
28-04-2002,44.39,23.08,0
29-04-2002,43.65,22.98,0
30-04-2002,43.55,23.18,0
01-05-2002,44.79,25.94,0
02-05-2002,45.15,26,0
03-05-2002,45.91,25.87,0
04-05-2002,45.77,26.26,0
05-05-2002,46.41,28.09,0
06-05-2002,45.57,28.15,0
07-05-2002,44.58,26.68,0
08-05-2002,44.31,27.56,0
09-05-2002,44.19,27.62,0
10-05-2002,44.66,28.8,0
11-05-2002,43.55,29.91,0
12-05-2002,44.08,28.35,0
13-05-2002,44.3,28.66,0
14-05-2002,45.18,29.11,0.26
15-05-2002,44.51,29.83,0.01
16-05-2002,45.26,30.26,0
17-05-2002,45.08,31.96,0
18-05-2002,45.09,29.09,0
19-05-2002,42.58,25.71,0
20-05-2002,41.13,24.9,0
21-05-2002,41.7,24.98,0
22-05-2002,42.65,25.2,0
23-05-2002,44.12,27.5,5.84
24-05-2002,43.84,28.83,0.72
25-05-2002,44.19,28.09,0.04
26-05-2002,43.82,27.66,0.01
27-05-2002,42,25.98,0
28-05-2002,41.44,26.26,0
29-05-2002,41.69,27.45,0.31
30-05-2002,40.62,28.43,2.29
31-05-2002,41.18,30.32,1.41
01-06-2002,41.67,28.02,0.68
02-06-2002,42.05,27.69,0
03-06-2002,40.92,29.41,0.86
04-06-2002,43.19,29.51,0.32
05-06-2002,40.97,27.54,15.59
06-06-2002,40.83,25.45,0.33
07-06-2002,39.92,24.83,0
08-06-2002,42.14,25.21,0
09-06-2002,43.12,26.51,2.64
10-06-2002,44.19,28.33,0.68
11-06-2002,44.02,28.35,0.19
12-06-2002,43.87,27.61,3.93
13-06-2002,41.57,26.4,0.19
14-06-2002,41.26,27.65,0.1
15-06-2002,41.8,28.77,1.31
16-06-2002,39.41,27.26,2.15
17-06-2002,37.65,27.4,0.2
18-06-2002,38.94,27.35,0.21
19-06-2002,34.88,27.25,13.15
20-06-2002,36.69,25.4,2.14
21-06-2002,32.48,25.84,12.88
22-06-2002,38.58,24.87,5.55
23-06-2002,37.54,25.49,11.56
24-06-2002,33.01,25.48,14.66
25-06-2002,32.72,24.65,21.5
26-06-2002,35.31,25.67,1.91
27-06-2002,33.51,25.35,0.63
28-06-2002,34.55,24.95,3.89
29-06-2002,35.19,24.95,5.23
30-06-2002,33.34,25.21,0.86
01-07-2002,33.64,25.06,0.19
